NUMERO;COD_USUARIO;FECHA_CREACION;FECHA_ESPERADA_ENTREGA;FECHA_ENTREGA;PRECIO_CABANDES;HA_SIDO_CANCELADO;HA_SIDO_ENTREGADO;
5937464;'qati23@yahoo.com';TO_DATE('2014-03-10','YYYY-MM-DD');TO_DATE('2014-03-18','YYYY-MM-DD');TO_DATE('2014-03-15','YYYY-MM-DD');76466;'No';'Si';
5076751;'vazo63@uniandes.edu.co';TO_DATE('2013-09-14','YYYY-MM-DD');TO_DATE('2013-09-22','YYYY-MM-DD');NULL;297825;'No';'No';
1734762;'cugu88@gmail.com';TO_DATE('2013-07-28','YYYY-MM-DD');TO_DATE('2013-08-11','YYYY-MM-DD');TO_DATE('2013-08-06','YYYY-MM-DD');57696;'No';'Si';
7918994;'ni44@uniandes.edu.co';TO_DATE('2013-06-16','YYYY-MM-DD');TO_DATE('2013-06-29','YYYY-MM-DD');NULL;230378;'No';'No';
4887590;'naja94@yahoo.com';TO_DATE('2014-02-15','YYYY-MM-DD');TO_DATE('2014-02-26','YYYY-MM-DD');NULL;157391;'Si';'No';
6440014;'fazo8@yahoo.com';TO_DATE('2014-03-01','YYYY-MM-DD');TO_DATE('2014-03-15','YYYY-MM-DD');NULL;270851;'Si';'No';
2287495;'hidi1@hotmail.com';TO_DATE('2014-02-04','YYYY-MM-DD');TO_DATE('2014-02-19','YYYY-MM-DD');NULL;246362;'Si';'No';
6884877;'ki77@gmail.com';TO_DATE('2013-11-19','YYYY-MM-DD');TO_DATE('2013-12-01','YYYY-MM-DD');TO_DATE('2013-12-01','YYYY-MM-DD');18639;'No';'Si';
6432532;'suga36@uniandes.edu.co';TO_DATE('2014-01-30','YYYY-MM-DD');TO_DATE('2014-02-09','YYYY-MM-DD');TO_DATE('2014-02-08','YYYY-MM-DD');57460;'No';'Si';
7894132;'ni36@yahoo.com';TO_DATE('2013-12-05','YYYY-MM-DD');TO_DATE('2013-12-12','YYYY-MM-DD');TO_DATE('2013-12-08','YYYY-MM-DD');77769;'No';'Si';
1199536;'ni27@uniandes.edu.co';TO_DATE('2013-10-08','YYYY-MM-DD');TO_DATE('2013-10-20','YYYY-MM-DD');NULL;24884;'Si';'No';
608486;'qe80@uniandes.edu.co';TO_DATE('2013-05-17','YYYY-MM-DD');TO_DATE('2013-05-25','YYYY-MM-DD');TO_DATE('2013-05-26','YYYY-MM-DD');23003;'No';'Si';
1529282;'ni36@yahoo.com';TO_DATE('2013-05-03','YYYY-MM-DD');TO_DATE('2013-05-10','YYYY-MM-DD');TO_DATE('2013-05-15','YYYY-MM-DD');30289;'No';'Si';
8267752;'hidi1@hotmail.com';TO_DATE('2014-03-03','YYYY-MM-DD');TO_DATE('2014-03-18','YYYY-MM-DD');TO_DATE('2014-03-17','YYYY-MM-DD');130252;'No';'Si';
1923628;'wa75@yahoo.com';TO_DATE('2014-01-03','YYYY-MM-DD');TO_DATE('2014-01-12','YYYY-MM-DD');TO_DATE('2014-01-12','YYYY-MM-DD');32659;'No';'Si';
7491313;'ne28@gmail.com';TO_DATE('2013-10-16','YYYY-MM-DD');TO_DATE('2013-10-25','YYYY-MM-DD');TO_DATE('2013-10-22','YYYY-MM-DD');44932;'No';'Si';
9662299;'vela43@hotmail.com';TO_DATE('2013-10-16','YYYY-MM-DD');TO_DATE('2013-10-23','YYYY-MM-DD');TO_DATE('2013-10-19','YYYY-MM-DD');45624;'No';'Si';
4621390;'nifo46@uniandes.edu.co';TO_DATE('2013-05-07','YYYY-MM-DD');TO_DATE('2013-05-20','YYYY-MM-DD');NULL;183225;'No';'No';
6324660;'xe69@gmail.com';TO_DATE('2013-07-08','YYYY-MM-DD');TO_DATE('2013-07-17','YYYY-MM-DD');TO_DATE('2013-07-17','YYYY-MM-DD');254768;'No';'Si';
9244344;'ni36@yahoo.com';TO_DATE('2014-01-04','YYYY-MM-DD');TO_DATE('2014-01-11','YYYY-MM-DD');NULL;264173;'Si';'No';
2107340;'vazo63@uniandes.edu.co';TO_DATE('2013-06-19','YYYY-MM-DD');TO_DATE('2013-06-30','YYYY-MM-DD');NULL;123989;'Si';'No';
1573829;'vazo63@uniandes.edu.co';TO_DATE('2013-05-16','YYYY-MM-DD');TO_DATE('2013-05-24','YYYY-MM-DD');TO_DATE('2013-05-20','YYYY-MM-DD');286827;'No';'Si';
8773424;'mu11@uniandes.edu.co';TO_DATE('2013-09-08','YYYY-MM-DD');TO_DATE('2013-09-21','YYYY-MM-DD');TO_DATE('2013-09-19','YYYY-MM-DD');28309;'No';'Si';
8365760;'ji39@yahoo.com';TO_DATE('2013-07-06','YYYY-MM-DD');TO_DATE('2013-07-14','YYYY-MM-DD');NULL;270620;'Si';'No';
5788944;'vigi73@hotmail.com';TO_DATE('2013-10-24','YYYY-MM-DD');TO_DATE('2013-11-05','YYYY-MM-DD');TO_DATE('2013-11-09','YYYY-MM-DD');12327;'No';'Si';
8455405;'zi33@uniandes.edu.co';TO_DATE('2014-03-09','YYYY-MM-DD');TO_DATE('2014-03-16','YYYY-MM-DD');NULL;77736;'No';'No';
1695271;'me32@uniandes.edu.co';TO_DATE('2013-04-16','YYYY-MM-DD');TO_DATE('2013-04-28','YYYY-MM-DD');TO_DATE('2013-04-24','YYYY-MM-DD');247845;'No';'Si';
4262438;'ki46@yahoo.com';TO_DATE('2013-07-18','YYYY-MM-DD');TO_DATE('2013-07-28','YYYY-MM-DD');NULL;270174;'Si';'No';
8021899;'qisa5@uniandes.edu.co';TO_DATE('2013-08-04','YYYY-MM-DD');TO_DATE('2013-08-18','YYYY-MM-DD');TO_DATE('2013-08-13','YYYY-MM-DD');104282;'No';'Si';
2757975;'buza67@gmail.com';TO_DATE('2014-03-26','YYYY-MM-DD');TO_DATE('2014-04-10','YYYY-MM-DD');TO_DATE('2014-04-08','YYYY-MM-DD');189861;'No';'Si';
7320056;'ki77@gmail.com';TO_DATE('2013-07-25','YYYY-MM-DD');TO_DATE('2013-08-03','YYYY-MM-DD');NULL;269759;'Si';'No';
8935291;'sefi96@uniandes.edu.co';TO_DATE('2013-07-07','YYYY-MM-DD');TO_DATE('2013-07-14','YYYY-MM-DD');TO_DATE('2013-07-19','YYYY-MM-DD');75185;'No';'Si';
6955223;'fuke46@yahoo.com';TO_DATE('2013-12-24','YYYY-MM-DD');TO_DATE('2014-01-02','YYYY-MM-DD');TO_DATE('2014-01-04','YYYY-MM-DD');259983;'No';'Si';
7290421;'bo39@hotmail.com';TO_DATE('2013-08-01','YYYY-MM-DD');TO_DATE('2013-08-16','YYYY-MM-DD');TO_DATE('2013-08-11','YYYY-MM-DD');193902;'No';'Si';
1528108;'hose83@gmail.com';TO_DATE('2013-07-30','YYYY-MM-DD');TO_DATE('2013-08-11','YYYY-MM-DD');NULL;49154;'No';'No';
2260916;'le82@hotmail.com';TO_DATE('2013-05-29','YYYY-MM-DD');TO_DATE('2013-06-11','YYYY-MM-DD');TO_DATE('2013-06-10','YYYY-MM-DD');299264;'No';'Si';
5301590;'gaso79@gmail.com';TO_DATE('2014-02-20','YYYY-MM-DD');TO_DATE('2014-02-28','YYYY-MM-DD');NULL;114529;'No';'No';
164641;'cuyu59@hotmail.com';TO_DATE('2013-11-23','YYYY-MM-DD');TO_DATE('2013-12-02','YYYY-MM-DD');NULL;135045;'No';'No';
5456789;'ji39@yahoo.com';TO_DATE('2013-05-25','YYYY-MM-DD');TO_DATE('2013-06-07','YYYY-MM-DD');NULL;275884;'No';'No';
792231;'cuyu59@hotmail.com';TO_DATE('2013-08-27','YYYY-MM-DD');TO_DATE('2013-09-03','YYYY-MM-DD');TO_DATE('2013-09-06','YYYY-MM-DD');295175;'No';'Si';
8837355;'zige72@hotmail.com';TO_DATE('2013-10-04','YYYY-MM-DD');TO_DATE('2013-10-14','YYYY-MM-DD');NULL;156802;'Si';'No';
7342100;'me32@uniandes.edu.co';TO_DATE('2013-09-06','YYYY-MM-DD');TO_DATE('2013-09-14','YYYY-MM-DD');TO_DATE('2013-09-15','YYYY-MM-DD');163098;'No';'Si';
3708405;'leli97@yahoo.com';TO_DATE('2013-11-13','YYYY-MM-DD');TO_DATE('2013-11-28','YYYY-MM-DD');TO_DATE('2013-11-28','YYYY-MM-DD');212522;'No';'Si';
4546577;'ni36@yahoo.com';TO_DATE('2014-02-24','YYYY-MM-DD');TO_DATE('2014-03-05','YYYY-MM-DD');TO_DATE('2014-03-10','YYYY-MM-DD');267957;'No';'Si';
8015522;'so82@gmail.com';TO_DATE('2014-02-09','YYYY-MM-DD');TO_DATE('2014-02-16','YYYY-MM-DD');NULL;241434;'No';'No';
6877956;'buza67@gmail.com';TO_DATE('2013-07-29','YYYY-MM-DD');TO_DATE('2013-08-06','YYYY-MM-DD');TO_DATE('2013-08-10','YYYY-MM-DD');212656;'No';'Si';
5065640;'pa11@hotmail.com';TO_DATE('2013-06-24','YYYY-MM-DD');TO_DATE('2013-07-07','YYYY-MM-DD');TO_DATE('2013-07-05','YYYY-MM-DD');206552;'No';'Si';
9116144;'lu59@gmail.com';TO_DATE('2013-11-08','YYYY-MM-DD');TO_DATE('2013-11-21','YYYY-MM-DD');NULL;234538;'No';'No';
5732163;'nu59@gmail.com';TO_DATE('2013-11-10','YYYY-MM-DD');TO_DATE('2013-11-25','YYYY-MM-DD');TO_DATE('2013-11-29','YYYY-MM-DD');85441;'No';'Si';
6161959;'cugu88@gmail.com';TO_DATE('2013-09-11','YYYY-MM-DD');TO_DATE('2013-09-21','YYYY-MM-DD');TO_DATE('2013-09-24','YYYY-MM-DD');62525;'No';'Si';
9758267;'mumu25@yahoo.com';TO_DATE('2013-08-22','YYYY-MM-DD');TO_DATE('2013-09-05','YYYY-MM-DD');NULL;61859;'No';'No';
9081745;'va26@gmail.com';TO_DATE('2013-11-28','YYYY-MM-DD');TO_DATE('2013-12-08','YYYY-MM-DD');NULL;148512;'No';'No';
5444967;'dimi33@gmail.com';TO_DATE('2013-06-22','YYYY-MM-DD');TO_DATE('2013-07-03','YYYY-MM-DD');NULL;266691;'No';'No';
1646415;'geqo14@gmail.com';TO_DATE('2014-01-04','YYYY-MM-DD');TO_DATE('2014-01-16','YYYY-MM-DD');NULL;137467;'No';'No';
4966988;'do4@uniandes.edu.co';TO_DATE('2013-11-03','YYYY-MM-DD');TO_DATE('2013-11-14','YYYY-MM-DD');TO_DATE('2013-11-13','YYYY-MM-DD');207423;'No';'Si';
2257170;'ridu12@gmail.com';TO_DATE('2013-06-29','YYYY-MM-DD');TO_DATE('2013-07-09','YYYY-MM-DD');TO_DATE('2013-07-07','YYYY-MM-DD');214817;'No';'Si';
7424289;'wa60@gmail.com';TO_DATE('2013-11-22','YYYY-MM-DD');TO_DATE('2013-12-04','YYYY-MM-DD');TO_DATE('2013-12-04','YYYY-MM-DD');146384;'No';'Si';
4995199;'mu11@uniandes.edu.co';TO_DATE('2013-07-04','YYYY-MM-DD');TO_DATE('2013-07-14','YYYY-MM-DD');NULL;218217;'No';'No';
1307507;'cuyu59@hotmail.com';TO_DATE('2014-04-04','YYYY-MM-DD');TO_DATE('2014-04-14','YYYY-MM-DD');TO_DATE('2014-04-18','YYYY-MM-DD');180015;'No';'Si';
7960110;'ka83@gmail.com';TO_DATE('2013-06-27','YYYY-MM-DD');TO_DATE('2013-07-08','YYYY-MM-DD');TO_DATE('2013-07-08','YYYY-MM-DD');238770;'No';'Si';
5874548;'vazo63@uniandes.edu.co';TO_DATE('2013-12-30','YYYY-MM-DD');TO_DATE('2014-01-08','YYYY-MM-DD');NULL;104032;'Si';'No';
9378190;'ku50@hotmail.com';TO_DATE('2013-10-06','YYYY-MM-DD');TO_DATE('2013-10-17','YYYY-MM-DD');TO_DATE('2013-10-21','YYYY-MM-DD');144252;'No';'Si';
2742896;'zi33@uniandes.edu.co';TO_DATE('2013-10-28','YYYY-MM-DD');TO_DATE('2013-11-12','YYYY-MM-DD');NULL;18904;'Si';'No';
8672222;'mo65@hotmail.com';TO_DATE('2013-08-23','YYYY-MM-DD');TO_DATE('2013-08-31','YYYY-MM-DD');NULL;256109;'No';'No';
1216393;'juqi93@yahoo.com';TO_DATE('2013-06-21','YYYY-MM-DD');TO_DATE('2013-06-28','YYYY-MM-DD');TO_DATE('2013-06-30','YYYY-MM-DD');165202;'No';'Si';
3973741;'hago6@uniandes.edu.co';TO_DATE('2014-03-20','YYYY-MM-DD');TO_DATE('2014-03-27','YYYY-MM-DD');TO_DATE('2014-03-23','YYYY-MM-DD');253665;'No';'Si';
1031980;'tipu74@uniandes.edu.co';TO_DATE('2013-10-15','YYYY-MM-DD');TO_DATE('2013-10-29','YYYY-MM-DD');TO_DATE('2013-11-01','YYYY-MM-DD');183672;'No';'Si';
1153053;'ki46@yahoo.com';TO_DATE('2013-08-02','YYYY-MM-DD');TO_DATE('2013-08-10','YYYY-MM-DD');TO_DATE('2013-08-13','YYYY-MM-DD');129984;'No';'Si';
