DIRECCION_ELECTRONICA;NOMBRE;DOC_IDENTIFICACION;PALABRA_CLAVE;CIUDAD;DEPARTAMENTO;NACIONALIDAD;DIRECCION_FISICA;CODIGO_POSTAL;TELEFONO;ROL;TIPO;
'vu60@hotmail.com';'Horacio Javier Jiménez Quiroga';'C.C. 28053051';'Uf9eqge4Ioq';'Barranquilla';'Atlántico';'Colombiano';NULL;NULL;NULL;'Administrador de local';'Persona natural';
'ja96@yahoo.com';'Daniel Mateo Romero Molina';'C.C. 359161546';'KiqIFIBJa';'Barranquilla';'Atlántico';'Colombiano';NULL;282;'2552087';'Administrador de local';'Persona natural';
'dido65@hotmail.com';'Emilio Mendoza Castro';'C.C. 371121952';'hefo429vNQg';NULL;NULL;NULL;'Calle 74 #91-73';NULL;'7143830';'Proveedor';'Persona natural';
'lowi15@yahoo.com';'Restaurante 770';'NIT 734605735';'ARag8bsObG';'Bogotá';'Cundinamarca';'Colombiano';NULL;900;'3616815';'Comprador mayorista';'Empresa';
'pe17@hotmail.com';'Eva Gina Valdéz Sánchez';'C.C. 665482232';'Md0HrwVontbJ';'Medellín';'Antioquia';'Colombiano';'Calle 59 #71-21';282;'4896191';'Administrador de local';'Persona natural';
'mi3@gmail.com';'Supermercado 428';'NIT 15519430';'w8HVmAkW';NULL;NULL;NULL;NULL;21;'6026740';'Comprador mayorista';'Empresa';
'ju46@uniandes.edu.co';'Francisco Esteban Castillo Molina';'C.C. 525532788';'ZAhGlFheG';'Bucaramanga';'Santander';'Colombiano';'Carrera 15 #27-25';206;'7816093';'Proveedor';'Persona natural';
'siva19@uniandes.edu.co';'Mariana Acosta Chávez';'C.C. 16813635';'RHBo0Ime';'Medellín';'Antioquia';'Colombiano';NULL;446;NULL;'Administrador de local';'Persona natural';
'ruze75@yahoo.com';'Hotel 450';'NIT 648515931';'WbfUk6xv8';'Bogotá';'Cundinamarca';'Colombiano';'Calle 30 #10-48';890;'6917553';'Comprador mayorista';'Empresa';
'cetu39@hotmail.com';'Samuel López Chávez';'C.C. 408561043';'RlazpdhgqMk';'Barranquilla';'Atlántico';'Colombiano';NULL;NULL;'5834618';'Proveedor';'Persona natural';
'luko67@hotmail.com';'Bárbara Paula Escobar Pérez';'C.C. 875197955';'zgtGbKh2Pu8o';'Medellín';'Antioquia';'Colombiano';'Carrera 44 #34-41';NULL;NULL;'Proveedor';'Persona natural';
'kigi8@uniandes.edu.co';'Restaurante 352';'NIT 483252214';'knKYKlLi';'Cali';'Valle del Cauca';'Colombiano';NULL;483;NULL;'Comprador mayorista';'Empresa';
'naza99@uniandes.edu.co';'Jessica Diana Vargas Córdoba';'C.C. 600189303';'LuipMe5Zar';'Cali';'Valle del Cauca';'Colombiano';'Calle 43 #93-19';959;'2556810';'Proveedor';'Persona natural';
'wo11@yahoo.com';'Gabriela Villalba Córdoba';'C.C. 461024591';'IhXNH5Mb2bM';'Medellín';'Antioquia';'Colombiano';NULL;114;'7928709';'Proveedor';'Persona natural';
'tu64@hotmail.com';'Sandra Teresa Navarro Vera';'C.C. 419182925';'JWwcqhDh1DI';'Cali';'Valle del Cauca';'Colombiano';NULL;NULL;NULL;'Administrador de local';'Persona natural';
'bi47@hotmail.com';'Restaurante 87';'NIT 766824569';'QcrhFlXjkW';'Medellín';'Antioquia';'Colombiano';'Calle 58 #25-61';368;'6099446';'Comprador mayorista';'Empresa';
'qu29@gmail.com';'Hotel 348';'NIT 354163462';'chN59TEeK';NULL;NULL;NULL;NULL;869;NULL;'Comprador mayorista';'Empresa';
'sico5@uniandes.edu.co';'Supermercado 913';'NIT 763938372';'bACmDbD5mqhS';'Cali';'Valle del Cauca';'Colombiano';NULL;NULL;NULL;'Comprador mayorista';'Empresa';
'ha91@yahoo.com';'Juliana Doris Gómez Silva';'C.C. 740386541';'rxuVvIoV';'Medellín';'Antioquia';'Colombiano';NULL;NULL;NULL;'Administrador de local';'Persona natural';
'mari39@gmail.com';'Supermercado 80';'NIT 162023961';'AwGvZoJ8FlJ';NULL;NULL;NULL;'Calle 82 #2-18';676;'5396774';'Comprador mayorista';'Empresa';
'pa64@gmail.com';'Alba Xiomara Vera Hernández';'C.C. 93566538';'RZnWh00BX';'Barranquilla';'Atlántico';'Colombiano';NULL;NULL;NULL;'Proveedor';'Persona natural';
'celu74@hotmail.com';'Hotel 438';'NIT 645667929';'ZqBuWznR';'Bogotá';'Cundinamarca';'Colombiano';'Calle 16 #49-64';387;'7368552';'Comprador mayorista';'Empresa';
'peju5@hotmail.com';'Teresa Amanda Ramírez Álvarez';'C.C. 59386708';'8fXNMCJw2K';'Bucaramanga';'Santander';'Colombiano';'Calle 38 #88-21';358;'3657613';'Proveedor';'Persona natural';
'sizo20@gmail.com';'Marcos Federico Silva Chávez';'C.C. 74601887';'adVMNnkM8';'Barranquilla';'Atlántico';'Colombiano';NULL;69;NULL;'Proveedor';'Persona natural';
'be54@uniandes.edu.co';'Supermercado 75';'NIT 194780910';'U3sgUxtL1jr';'Cali';'Valle del Cauca';'Colombiano';NULL;914;'7571301';'Comprador mayorista';'Empresa';
'bapa73@gmail.com';'Agustín Figueroa Arce';'C.C. 79097871';'dKqJLeZJih';'Bogotá';'Cundinamarca';'Colombiano';NULL;18;'3602741';'Proveedor';'Persona natural';
'ta12@gmail.com';'Supermercado 474';'NIT 210582905';'z4tNDikVG0dR';'Barranquilla';'Atlántico';'Colombiano';'Carrera 31 #80-20';NULL;'5833091';'Comprador mayorista';'Empresa';
'mo69@hotmail.com';'Hotel 3';'NIT 844404681';'zBIf8sFWE';'Bogotá';'Cundinamarca';'Colombiano';'Calle 71 #83-17';91;'7997483';'Comprador mayorista';'Empresa';
'wi64@hotmail.com';'Hotel 170';'NIT 670470604';'Fyn8EoQQIWz';'Medellín';'Antioquia';'Colombiano';'Calle 39 #74-93';NULL;NULL;'Comprador mayorista';'Empresa';
'yuho65@yahoo.com';'Hotel 627';'NIT 260842933';'K8usDmx7ROmh';'Medellín';'Antioquia';'Colombiano';NULL;NULL;'3766674';'Comprador mayorista';'Empresa';
'hi33@yahoo.com';'Paola Escobar Méndez';'C.C. 40726105';'SWp2oCk1A';'Bucaramanga';'Santander';'Colombiano';'Calle 67 #50-04';135;'2778401';'Administrador de local';'Persona natural';
'ge42@gmail.com';'Samuel Gustavo Domínguez Correa';'C.C. 953511027';'cNzADp6l';'Bucaramanga';'Santander';'Colombiano';NULL;827;'7284619';'Proveedor';'Persona natural';
'qutu86@hotmail.com';'Restaurante 313';'NIT 76021301';'HZ7ueS3S';'Barranquilla';'Atlántico';'Colombiano';NULL;815;'6753584';'Comprador mayorista';'Empresa';
'yo61@yahoo.com';'Óscar Alfonso Toledo Díaz';'C.C. 437122687';'r677hutjMYI';'Cali';'Valle del Cauca';'Colombiano';'Calle 32 #78-43';129;NULL;'Proveedor';'Persona natural';
'ro6@gmail.com';'Restaurante 925';'NIT 232665553';'eJybfxPFay';'Barranquilla';'Atlántico';'Colombiano';'Carrera 7 #15-13';NULL;'3877704';'Comprador mayorista';'Empresa';
'favu17@yahoo.com';'Daniela Patricia Gutiérrez Castillo';'C.C. 398531536';'eegRPKFWl';'Medellín';'Antioquia';'Colombiano';'Carrera 7 #56-87';NULL;'5638116';'Proveedor';'Persona natural';
'jama56@yahoo.com';'Hotel 718';'NIT 648092833';'RI7m7CYiQxUE';NULL;NULL;NULL;'Carrera 60 #49-32';523;'3235257';'Comprador mayorista';'Empresa';
'be82@yahoo.com';'Restaurante 579';'NIT 856584884';'Qnha6gjE1';'Bogotá';'Cundinamarca';'Colombiano';'Carrera 35 #33-80';556;NULL;'Comprador mayorista';'Empresa';
'wu66@hotmail.com';'Restaurante 500';'NIT 135285933';'afJslVBQCf';'Barranquilla';'Atlántico';'Colombiano';NULL;47;NULL;'Comprador mayorista';'Empresa';
'xe93@hotmail.com';'Restaurante 437';'NIT 917041831';'LxOdrERvGuA4';'Bucaramanga';'Santander';'Colombiano';'Carrera 89 #10-07';254;NULL;'Comprador mayorista';'Empresa';
'po23@gmail.com';'Restaurante 441';'NIT 394812458';'Z1DMLcjJ0cWq';'Bucaramanga';'Santander';'Colombiano';NULL;697;'3933661';'Comprador mayorista';'Empresa';
'wuwu42@gmail.com';'Alfredo Ávila Valdéz';'C.C. 532185444';'rG6nUhDYDR';'Medellín';'Antioquia';'Colombiano';'Carrera 90 #60-36';887;'5736093';'Administrador de local';'Persona natural';
'lisa1@yahoo.com';'Hugo Correa Álvarez';'C.C. 737821831';'dzoFYTMqbMJz';NULL;NULL;NULL;'Calle 25 #84-91';NULL;NULL;'Administrador de local';'Persona natural';
'go97@hotmail.com';'Restaurante 167';'NIT 535068717';'VpjeEUzPr5f';'Barranquilla';'Atlántico';'Colombiano';'Carrera 30 #26-33';906;'4019984';'Comprador mayorista';'Empresa';
'vu69@yahoo.com';'Supermercado 624';'NIT 395072712';'Jzt56FZzS0Bc';'Cali';'Valle del Cauca';'Colombiano';NULL;510;'4813223';'Comprador mayorista';'Empresa';
'vepa78@uniandes.edu.co';'Clara Rita Vásquez Ramírez';'C.C. 901036969';'4oWhjzkMpkQ';'Bucaramanga';'Santander';'Colombiano';NULL;388;'2995166';'Proveedor';'Persona natural';
'yiqo94@yahoo.com';'Supermercado 994';'NIT 322946021';'wHlDO0cAo36';'Bucaramanga';'Santander';'Colombiano';NULL;NULL;'5609375';'Comprador mayorista';'Empresa';
'vazi42@gmail.com';'Javier Carlos Correa Gómez';'C.C. 676123649';'Dl4YDUO1tyCx';NULL;NULL;NULL;NULL;443;NULL;'Administrador de local';'Persona natural';
'ra72@hotmail.com';'Hernando Toledo Romero';'C.C. 213640401';'bdz5fNLFY';NULL;NULL;NULL;NULL;NULL;'6688832';'Administrador de local';'Persona natural';
'qi16@uniandes.edu.co';'Wilson Ramiro Navarro Páez';'C.C. 835345132';'apo69egL9Jij';NULL;NULL;NULL;NULL;NULL;NULL;'Administrador de local';'Persona natural';
'qaya49@gmail.com';'Paola Teresa Arce Cáceres';'C.C. 794061992';'isYS8hHty4';'Medellín';'Antioquia';'Colombiano';NULL;257;'4480163';'Administrador de local';'Persona natural';
'bi26@hotmail.com';'Supermercado 198';'NIT 774338619';'40YVRWPN';'Bogotá';'Cundinamarca';'Colombiano';'Carrera 62 #13-11';596;NULL;'Comprador mayorista';'Empresa';
'defo96@uniandes.edu.co';'Ingrid Claudia Ávila Vera';'C.C. 232527081';'vhuewdPifW6h';'Bogotá';'Cundinamarca';'Colombiano';'Carrera 93 #53-69';770;'4825088';'Proveedor';'Persona natural';
'wezi48@hotmail.com';'Restaurante 964';'NIT 994899075';'EKSInDI68cLu';'Cali';'Valle del Cauca';'Colombiano';'Calle 34 #50-43';501;'6473924';'Comprador mayorista';'Empresa';
'wola68@yahoo.com';'Supermercado 498';'NIT 722645001';'YnhLBQPbAC';'Bucaramanga';'Santander';'Colombiano';'Calle 34 #6-45';NULL;NULL;'Comprador mayorista';'Empresa';
'lo44@gmail.com';'Eliécer Rubén Castillo Gómez';'C.C. 769556814';'xBGhdvnRxL';'Barranquilla';'Atlántico';'Colombiano';NULL;169;NULL;'Administrador de local';'Persona natural';
'zili19@yahoo.com';'Supermercado 370';'NIT 403947668';'qmHVLLQdzB';'Bogotá';'Cundinamarca';'Colombiano';NULL;396;'2790593';'Comprador mayorista';'Empresa';
'xo14@yahoo.com';'Nicolás Horacio Jiménez Herrera';'C.C. 548999411';'ZxoUnqctGCqq';'Bucaramanga';'Santander';'Colombiano';'Calle 32 #86-93';493;NULL;'Proveedor';'Persona natural';
'pe33@gmail.com';'Restaurante 896';'NIT 275454508';'BD6PhEcNspDh';'Bucaramanga';'Santander';'Colombiano';'Carrera 34 #2-54';NULL;'6080949';'Comprador mayorista';'Empresa';
'pawu11@yahoo.com';'Daniela Chávez González';'C.C. 380439662';'zZeKDOPd7';NULL;NULL;NULL;NULL;NULL;'4636902';'Proveedor';'Persona natural';
'hi52@gmail.com';'Ernesto Mario Ruiz Maldonado';'C.C. 385157031';'MblQTphtru5';'Medellín';'Antioquia';'Colombiano';NULL;664;NULL;'Proveedor';'Persona natural';
'ne88@hotmail.com';'Melisa López Álvarez';'C.C. 169248652';'hzlkRY6oVru';'Bucaramanga';'Santander';'Colombiano';'Calle 90 #67-37';NULL;'6496992';'Proveedor';'Persona natural';
'votu71@gmail.com';'Supermercado 437';'NIT 420648202';'L7vl7Vu7';'Medellín';'Antioquia';'Colombiano';'Calle 35 #20-20';843;'6100365';'Comprador mayorista';'Empresa';
'du68@hotmail.com';'Adriana Jimena Vásquez Romero';'C.C. 105114651';'ANcvNxN6EBU';'Medellín';'Antioquia';'Colombiano';NULL;930;NULL;'Administrador de local';'Persona natural';
'coqo12@uniandes.edu.co';'Supermercado 837';'NIT 994376312';'W05s94tqAI';'Barranquilla';'Atlántico';'Colombiano';'Carrera 19 #54-63';703;'5276140';'Comprador mayorista';'Empresa';
'feqi76@uniandes.edu.co';'Simón Gabriel Vásquez Valdéz';'C.C. 220101779';'Gw6d8G0c';'Bogotá';'Cundinamarca';'Colombiano';NULL;839;NULL;'Proveedor';'Persona natural';
'ka73@gmail.com';'Mercedes Soledad Sánchez Aguirre';'C.C. 734416896';'CJMN9cb2JRf';NULL;NULL;NULL;'Carrera 77 #40-08';296;NULL;'Administrador de local';'Persona natural';
'na35@gmail.com';'Lina Acosta Silva';'C.C. 70582726';'5ZWRrBekm';NULL;NULL;NULL;'Calle 40 #84-09';939;'2922328';'Proveedor';'Persona natural';
'wuve65@uniandes.edu.co';'Hotel 667';'NIT 503296928';'6UCB3gkHUI';'Bucaramanga';'Santander';'Colombiano';NULL;744;NULL;'Comprador mayorista';'Empresa';
'hu66@uniandes.edu.co';'Restaurante 536';'NIT 889889253';'hPOop55jw';NULL;NULL;NULL;NULL;NULL;NULL;'Comprador mayorista';'Empresa';
'kela56@gmail.com';'Catalina Juana Vásquez Castro';'C.C. 629913588';'L4wXobOqQ';NULL;NULL;NULL;'Carrera 4 #3-57';NULL;NULL;'Administrador de local';'Persona natural';
'wona67@hotmail.com';'Supermercado 613';'NIT 552013300';'haFWdD7xNcoq';'Bucaramanga';'Santander';'Colombiano';'Calle 74 #23-08';526;'4374130';'Comprador mayorista';'Empresa';
'loma69@yahoo.com';'Supermercado 222';'NIT 488743866';'Xzi0bYdoyBj';'Barranquilla';'Atlántico';'Colombiano';'Carrera 90 #9-51';NULL;NULL;'Comprador mayorista';'Empresa';
'nu98@gmail.com';'Jorge Iván Navarro Pérez';'C.C. 798478841';'e1bQApVR';'Medellín';'Antioquia';'Colombiano';'Carrera 42 #41-63';NULL;'4417257';'Administrador de local';'Persona natural';
'bi19@hotmail.com';'César Figueroa Vega';'C.C. 79042401';'SIS82URNtX';'Barranquilla';'Atlántico';'Colombiano';'Calle 69 #52-88';NULL;NULL;'Administrador de local';'Persona natural';
'da91@gmail.com';'Victoria Elvira Domínguez Ávila';'C.C. 509996430';'CXdXQ7hERw';'Medellín';'Antioquia';'Colombiano';'Calle 47 #90-78';NULL;'2097024';'Administrador de local';'Persona natural';
'zadu47@hotmail.com';'Supermercado 487';'NIT 893434562';'tWMjCbSeJK';'Barranquilla';'Atlántico';'Colombiano';NULL;NULL;'3877335';'Comprador mayorista';'Empresa';
'nika93@uniandes.edu.co';'Fabiola Erica Córdoba Romero';'C.C. 90750249';'xVQThsr8jp';'Bogotá';'Cundinamarca';'Colombiano';'Calle 16 #78-47';719;NULL;'Administrador de local';'Persona natural';
'sede86@uniandes.edu.co';'Zoraida Rocío Morales Ruiz';'C.C. 950781143';'q7Gjch3qus';NULL;NULL;NULL;NULL;NULL;'4318644';'Proveedor';'Persona natural';
'pe75@gmail.com';'Hotel 384';'NIT 609940275';'X7PKdCeAkByE';'Bucaramanga';'Santander';'Colombiano';'Carrera 75 #95-69';548;'5280477';'Comprador mayorista';'Empresa';
'co1@uniandes.edu.co';'Hotel 953';'NIT 168389429';'tYNATFJsk3VM';'Barranquilla';'Atlántico';'Colombiano';'Carrera 21 #51-34';384;'5912932';'Comprador mayorista';'Empresa';
'su65@hotmail.com';'Helena Teresa Morales Benítez';'C.C. 384579824';'XHAmIOBAR';'Medellín';'Antioquia';'Colombiano';'Calle 1 #24-75';623;'2057300';'Administrador de local';'Persona natural';
'luyi4@hotmail.com';'Hotel 765';'NIT 24016006';'f3ZtNlHjnk';NULL;NULL;NULL;'Carrera 80 #86-92';484;NULL;'Comprador mayorista';'Empresa';
'jazi66@hotmail.com';'Hotel 642';'NIT 101956256';'SVGjq6Rv4j';'Bucaramanga';'Santander';'Colombiano';'Calle 11 #27-13';447;'5927734';'Comprador mayorista';'Empresa';
'lo8@yahoo.com';'Margarita Eliana Medina Toledo';'C.C. 774653900';'dYKEJXkowNxe';'Cali';'Valle del Cauca';'Colombiano';'Calle 43 #74-27';NULL;'4956276';'Proveedor';'Persona natural';
'xe89@hotmail.com';'Óscar Carlos Ponce Aguirre';'C.C. 200067906';'sNENVwm7X';'Bogotá';'Cundinamarca';'Colombiano';'Calle 82 #27-48';NULL;NULL;'Administrador de local';'Persona natural';
'ti83@hotmail.com';'Restaurante 783';'NIT 647672524';'i9LI4XJpsoq';'Cali';'Valle del Cauca';'Colombiano';'Carrera 15 #82-17';587;'4766089';'Comprador mayorista';'Empresa';
'neso98@uniandes.edu.co';'Hotel 130';'NIT 963384056';'QkGHIaOi9eY';'Medellín';'Antioquia';'Colombiano';'Calle 50 #99-61';202;NULL;'Comprador mayorista';'Empresa';
'ja74@uniandes.edu.co';'Cristina Lucero Maldonado Díaz';'C.C. 117055090';'MkxUOnJqjKR9';NULL;NULL;NULL;'Carrera 78 #84-57';617;'5227017';'Proveedor';'Persona natural';
'qa87@uniandes.edu.co';'Walter Germán Figueroa Vargas';'C.C. 534636658';'kfI09mARGr';'Barranquilla';'Atlántico';'Colombiano';'Carrera 65 #87-05';NULL;'3948210';'Administrador de local';'Persona natural';
'li83@hotmail.com';'Nidia Zoraida Maldonado Gutiérrez';'C.C. 670662182';'vSr0QX44wsX';'Medellín';'Antioquia';'Colombiano';NULL;978;NULL;'Proveedor';'Persona natural';
'horu29@uniandes.edu.co';'Restaurante 777';'NIT 145326809';'vMPOAuKuo';NULL;NULL;NULL;'Carrera 34 #6-80';87;NULL;'Comprador mayorista';'Empresa';
'ko37@yahoo.com';'Cecilia Mónica Ríos Pérez';'C.C. 583784074';'UPPNxj3h';'Barranquilla';'Atlántico';'Colombiano';'Carrera 24 #60-24';753;NULL;'Administrador de local';'Persona natural';
'pena41@hotmail.com';'Hotel 325';'NIT 710304453';'3LO3DxwG0A';'Bogotá';'Cundinamarca';'Colombiano';'Carrera 14 #98-69';564;NULL;'Comprador mayorista';'Empresa';
'ka61@gmail.com';'Lucas Aguirre Ramírez';'C.C. 446731435';'HkakCIOlO';NULL;NULL;NULL;NULL;507;NULL;'Administrador de local';'Persona natural';
'vico73@uniandes.edu.co';'Supermercado 334';'NIT 527069195';'iPijAa25qON3';'Cali';'Valle del Cauca';'Colombiano';NULL;218;'7689824';'Comprador mayorista';'Empresa';
'diqa75@hotmail.com';'Hotel 89';'NIT 494518148';'iov2GehIcsK';'Barranquilla';'Atlántico';'Colombiano';NULL;761;NULL;'Comprador mayorista';'Empresa';
'guwi92@hotmail.com';'David Alejandro Sánchez Bravo';'C.C. 22316766';'LsZA6X0pN';NULL;NULL;NULL;'Calle 39 #12-56';673;NULL;'Administrador de local';'Persona natural';
'bu32@uniandes.edu.co';'Cecilia Martínez Duarte';'C.C. 280144155';'5sysOr9r';NULL;NULL;NULL;NULL;NULL;NULL;'Proveedor';'Persona natural';
'xiye9@yahoo.com';'Hotel 294';'NIT 400803022';'kzOl0IPLWdeF';NULL;NULL;NULL;NULL;NULL;NULL;'Comprador mayorista';'Empresa';
'jele38@hotmail.com';'Lucas Ruiz Correa';'C.C. 227107857';'PXmWeJbUcj';NULL;NULL;NULL;'Carrera 19 #72-16';131;NULL;'Proveedor';'Persona natural';
'beqi6@uniandes.edu.co';'Hotel 112';'NIT 657038162';'cXKzsuqicH';'Barranquilla';'Atlántico';'Colombiano';'Carrera 1 #80-18';150;'3565385';'Comprador mayorista';'Empresa';
'ye95@hotmail.com';'Josefina Amparo Jiménez Hernández';'C.C. 27995646';'OjKQy9A982';'Bucaramanga';'Santander';'Colombiano';NULL;531;'5943056';'Proveedor';'Persona natural';
'je62@hotmail.com';'Supermercado 841';'NIT 780876371';'L8kMOzyKBGDT';'Bucaramanga';'Santander';'Colombiano';'Calle 10 #18-25';826;'7759201';'Comprador mayorista';'Empresa';
'vufa70@gmail.com';'Sergio Villalba Correa';'C.C. 76382632';'swoRLLKGYM';NULL;NULL;NULL;NULL;NULL;NULL;'Administrador de local';'Persona natural';
'roxi17@uniandes.edu.co';'Benjamín Gustavo Silva Castillo';'C.C. 402882012';'wnXh1JdHVR';'Bucaramanga';'Santander';'Colombiano';NULL;557;NULL;'Administrador de local';'Persona natural';
'muwo26@hotmail.com';'Gustavo Acuña Quiroga';'C.C. 36296468';'NKntyLLRvCvH';NULL;NULL;NULL;NULL;580;'6132000';'Proveedor';'Persona natural';
'ma79@yahoo.com';'Ingrid Soledad Álvarez Castillo';'C.C. 925662680';'ZY0zDw75';'Bucaramanga';'Santander';'Colombiano';'Carrera 55 #72-75';NULL;'7333595';'Administrador de local';'Persona natural';
'we46@hotmail.com';'Supermercado 288';'NIT 722950259';'jkHFv9BFn';'Medellín';'Antioquia';'Colombiano';NULL;206;'4886989';'Comprador mayorista';'Empresa';
'vu88@gmail.com';'Hotel 841';'NIT 527680811';'pjOmYl4BZnKK';'Barranquilla';'Atlántico';'Colombiano';NULL;NULL;NULL;'Comprador mayorista';'Empresa';
'vike81@gmail.com';'Sergio Benjamín Díaz Duarte';'C.C. 434908667';'9jCeu2Qr0';'Medellín';'Antioquia';'Colombiano';'Calle 46 #79-67';NULL;NULL;'Proveedor';'Persona natural';
'peni80@yahoo.com';'Hotel 53';'NIT 738824112';'qa9D0j1c2cx';'Medellín';'Antioquia';'Colombiano';NULL;617;'3070936';'Comprador mayorista';'Empresa';
'husu2@hotmail.com';'Josefina Juliana Leiva Torres';'C.C. 160278020';'G7Zbx1GVJtN';'Bucaramanga';'Santander';'Colombiano';'Calle 15 #61-86';555;'7354766';'Proveedor';'Persona natural';
'seci65@gmail.com';'Jenny Adriana Arce Rivero';'C.C. 866948494';'T2sqFD39k03';'Cali';'Valle del Cauca';'Colombiano';'Calle 27 #67-44';516;'7838280';'Proveedor';'Persona natural';
'nopo46@uniandes.edu.co';'Fernando Jorge Cardozo Ruiz';'C.C. 299612199';'dejd98y0MVX';'Barranquilla';'Atlántico';'Colombiano';'Carrera 8 #55-81';NULL;NULL;'Proveedor';'Persona natural';
'piqa72@yahoo.com';'Paula Beatriz López Bravo';'C.C. 661576309';'9O45py9G6';'Bucaramanga';'Santander';'Colombiano';'Carrera 99 #26-51';773;'2596965';'Proveedor';'Persona natural';
'xufe64@yahoo.com';'Johanna López Duarte';'C.C. 489556987';'WsTjWp89Lp';'Bogotá';'Cundinamarca';'Colombiano';NULL;687;NULL;'Administrador de local';'Persona natural';
'zeke73@yahoo.com';'Restaurante 135';'NIT 983509726';'ddSJeo1Kc';'Bucaramanga';'Santander';'Colombiano';'Calle 20 #1-73';NULL;NULL;'Comprador mayorista';'Empresa';
'xizu60@uniandes.edu.co';'Mariana Erica Cardozo Vega';'C.C. 322726024';'RsX2Wwcw';'Bogotá';'Cundinamarca';'Colombiano';'Calle 81 #47-93';803;'2922674';'Proveedor';'Persona natural';
'lufe88@uniandes.edu.co';'Samuel Ernesto Gutiérrez Benítez';'C.C. 422984842';'KuiL7ECo';'Bucaramanga';'Santander';'Colombiano';'Carrera 16 #29-96';NULL;'6072513';'Proveedor';'Persona natural';
'xi68@hotmail.com';'Restaurante 597';'NIT 762821131';'cFisifODJ3z';'Bogotá';'Cundinamarca';'Colombiano';NULL;NULL;'2950763';'Comprador mayorista';'Empresa';
'yiwu24@gmail.com';'Beatriz Erica Correa Arias';'C.C. 956392698';'7x3qVXkHm';'Bogotá';'Cundinamarca';'Colombiano';NULL;NULL;NULL;'Administrador de local';'Persona natural';
'toju19@hotmail.com';'Restaurante 521';'NIT 936855785';'411aAJ5h';'Barranquilla';'Atlántico';'Colombiano';NULL;NULL;'5473404';'Comprador mayorista';'Empresa';
'ziju82@uniandes.edu.co';'Efraín Cáceres Bravo';'C.C. 305157105';'f7h886h8UgXp';NULL;NULL;NULL;NULL;128;NULL;'Administrador de local';'Persona natural';
'zaba88@uniandes.edu.co';'Efraín Álvarez López';'C.C. 902579565';'6KPVg2HfJZP';'Bogotá';'Cundinamarca';'Colombiano';'Carrera 85 #12-24';NULL;'3068081';'Proveedor';'Persona natural';
'pi48@yahoo.com';'Hotel 900';'NIT 675730715';'zhMOPnEPKG';'Bucaramanga';'Santander';'Colombiano';'Carrera 83 #97-48';884;'5609650';'Comprador mayorista';'Empresa';
'bi32@hotmail.com';'Hotel 377';'NIT 349840015';'9ika5yiN';'Medellín';'Antioquia';'Colombiano';'Calle 92 #91-07';NULL;'5293446';'Comprador mayorista';'Empresa';
'zo87@gmail.com';'Eliana Elvira Escobar Rodríguez';'C.C. 57121955';'aPwmvaDqKJyZ';'Bucaramanga';'Santander';'Colombiano';'Calle 74 #9-44';NULL;'7827824';'Proveedor';'Persona natural';
'xelu42@gmail.com';'Esteban Iván Ruiz Pérez';'C.C. 578120233';'0r0cO4MTcO3a';'Barranquilla';'Atlántico';'Colombiano';'Carrera 8 #79-17';697;NULL;'Administrador de local';'Persona natural';
