NUMERO;COD_PRODUCTO;COD_PRESENTACION;CANTIDAD_SOLICITADA;CANTIDAD_RECIBIDA;COD_PROVEEDOR_ELEGIDO;FECHA_CREACION;FECHA_MAXIMA_PROPUESTAS;FECHA_ESPERADA_ENTREGA;FECHA_ENTREGA;CALIFICACION_ENTREGA;HA_SIDO_ELEGIDA;HA_SIDO_SATISFECHA;
1228824;70;2;6;0;NULL;TO_DATE('2013-07-09','YYYY-MM-DD');TO_TIMESTAMP('2013-07-12 22:10:23','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
3373255;71;10;18;21;'wa26@yahoo.com';TO_DATE('2014-01-17','YYYY-MM-DD');TO_TIMESTAMP('2014-01-25 22:14:58','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-02-08','YYYY-MM-DD');TO_DATE('2014-02-07','YYYY-MM-DD');5;'Si';'Si';
6348406;47;19;7;13;'ke85@hotmail.com';TO_DATE('2013-12-14','YYYY-MM-DD');TO_TIMESTAMP('2013-12-22 10:03:19','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-12-29','YYYY-MM-DD');TO_DATE('2013-12-25','YYYY-MM-DD');5;'Si';'Si';
924612;52;21;19;0;NULL;TO_DATE('2013-06-26','YYYY-MM-DD');TO_TIMESTAMP('2013-06-28 08:08:27','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
5118036;65;12;10;0;NULL;TO_DATE('2014-04-14','YYYY-MM-DD');TO_TIMESTAMP('2014-04-23 19:10:49','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
3449852;53;16;20;0;NULL;TO_DATE('2014-02-05','YYYY-MM-DD');TO_TIMESTAMP('2014-02-06 02:24:36','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
5079238;46;12;3;3;'be14@uniandes.edu.co';TO_DATE('2013-08-23','YYYY-MM-DD');TO_TIMESTAMP('2013-08-26 15:09:15','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-09-09','YYYY-MM-DD');TO_DATE('2013-09-05','YYYY-MM-DD');5;'Si';'Si';
1755647;17;18;17;17;'tomi45@gmail.com';TO_DATE('2013-05-22','YYYY-MM-DD');TO_TIMESTAMP('2013-06-02 13:35:23','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-06-13','YYYY-MM-DD');TO_DATE('2013-06-16','YYYY-MM-DD');2;'Si';'Si';
719885;64;11;5;0;'xajo67@uniandes.edu.co';TO_DATE('2013-06-08','YYYY-MM-DD');TO_TIMESTAMP('2013-06-13 12:19:20','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-06-25','YYYY-MM-DD');NULL;NULL;'Si';'No';
3158531;62;19;5;0;NULL;TO_DATE('2013-11-29','YYYY-MM-DD');TO_TIMESTAMP('2013-12-09 15:33:35','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
9973398;57;21;13;13;'wego76@yahoo.com';TO_DATE('2014-03-19','YYYY-MM-DD');TO_TIMESTAMP('2014-03-22 17:25:35','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-04-02','YYYY-MM-DD');TO_DATE('2014-04-03','YYYY-MM-DD');4;'Si';'Si';
371489;26;15;13;0;NULL;TO_DATE('2013-10-19','YYYY-MM-DD');TO_TIMESTAMP('2013-10-26 19:28:11','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
6054043;9;29;17;0;'tomi45@gmail.com';TO_DATE('2013-12-10','YYYY-MM-DD');TO_TIMESTAMP('2013-12-18 01:57:03','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-12-30','YYYY-MM-DD');NULL;NULL;'Si';'No';
4577263;65;22;9;0;'dili39@yahoo.com';TO_DATE('2013-07-06','YYYY-MM-DD');TO_TIMESTAMP('2013-07-15 06:48:16','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-07-27','YYYY-MM-DD');NULL;NULL;'Si';'No';
8819309;72;7;2;2;'bu25@hotmail.com';TO_DATE('2014-04-11','YYYY-MM-DD');TO_TIMESTAMP('2014-04-16 13:38:15','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-04-23','YYYY-MM-DD');TO_DATE('2014-04-21','YYYY-MM-DD');5;'Si';'Si';
3063584;53;26;15;0;NULL;TO_DATE('2014-03-15','YYYY-MM-DD');TO_TIMESTAMP('2014-03-17 12:33:45','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
5364222;63;30;12;0;'joja3@yahoo.com';TO_DATE('2013-07-20','YYYY-MM-DD');TO_TIMESTAMP('2013-07-31 04:02:14','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-08-14','YYYY-MM-DD');NULL;NULL;'Si';'No';
9025035;67;6;12;0;NULL;TO_DATE('2014-04-15','YYYY-MM-DD');TO_TIMESTAMP('2014-04-22 05:38:27','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
8090189;61;21;7;0;NULL;TO_DATE('2013-11-28','YYYY-MM-DD');TO_TIMESTAMP('2013-12-05 18:27:20','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
7102029;53;18;4;4;'jase52@gmail.com';TO_DATE('2013-08-04','YYYY-MM-DD');TO_TIMESTAMP('2013-08-09 19:54:55','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-08-19','YYYY-MM-DD');TO_DATE('2013-08-22','YYYY-MM-DD');2;'Si';'Si';
5584780;59;15;9;0;NULL;TO_DATE('2014-04-13','YYYY-MM-DD');TO_TIMESTAMP('2014-04-21 17:33:42','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
4407046;69;1;11;0;NULL;TO_DATE('2013-12-31','YYYY-MM-DD');TO_TIMESTAMP('2014-01-06 03:32:45','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
4660341;72;5;7;7;'xu78@gmail.com';TO_DATE('2014-03-04','YYYY-MM-DD');TO_TIMESTAMP('2014-03-14 10:43:47','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-03-27','YYYY-MM-DD');TO_DATE('2014-03-24','YYYY-MM-DD');5;'Si';'Si';
2055331;32;17;20;28;'xu6@yahoo.com';TO_DATE('2013-08-27','YYYY-MM-DD');TO_TIMESTAMP('2013-09-01 19:32:56','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-09-13','YYYY-MM-DD');TO_DATE('2013-09-12','YYYY-MM-DD');5;'Si';'Si';
677703;70;6;6;0;NULL;TO_DATE('2013-10-01','YYYY-MM-DD');TO_TIMESTAMP('2013-10-06 05:20:13','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
4176093;72;1;5;0;NULL;TO_DATE('2013-08-07','YYYY-MM-DD');TO_TIMESTAMP('2013-08-13 00:01:15','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
7920752;33;26;14;0;NULL;TO_DATE('2013-06-03','YYYY-MM-DD');TO_TIMESTAMP('2013-06-05 02:25:01','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
1156696;69;2;8;0;'mugu51@yahoo.com';TO_DATE('2013-11-26','YYYY-MM-DD');TO_TIMESTAMP('2013-11-29 14:08:10','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-12-07','YYYY-MM-DD');NULL;NULL;'Si';'No';
4404186;40;16;6;9;'nila45@gmail.com';TO_DATE('2013-07-08','YYYY-MM-DD');TO_TIMESTAMP('2013-07-17 22:02:03','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-07-24','YYYY-MM-DD');TO_DATE('2013-07-23','YYYY-MM-DD');5;'Si';'Si';
5692773;64;18;20;0;NULL;TO_DATE('2013-12-21','YYYY-MM-DD');TO_TIMESTAMP('2013-12-25 23:20:15','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
3211557;20;13;6;0;NULL;TO_DATE('2013-12-09','YYYY-MM-DD');TO_TIMESTAMP('2013-12-10 03:08:24','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
2116520;21;30;20;20;'hu93@yahoo.com';TO_DATE('2014-03-19','YYYY-MM-DD');TO_TIMESTAMP('2014-03-26 07:21:53','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-04-08','YYYY-MM-DD');TO_DATE('2014-04-08','YYYY-MM-DD');5;'Si';'Si';
3405616;62;27;20;0;NULL;TO_DATE('2013-09-23','YYYY-MM-DD');TO_TIMESTAMP('2013-10-02 12:24:49','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
7156161;59;23;15;0;NULL;TO_DATE('2013-09-03','YYYY-MM-DD');TO_TIMESTAMP('2013-09-14 14:22:18','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
344648;69;5;8;0;NULL;TO_DATE('2013-06-14','YYYY-MM-DD');TO_TIMESTAMP('2013-06-19 05:09:39','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
6810318;70;4;15;28;'ko84@hotmail.com';TO_DATE('2013-05-18','YYYY-MM-DD');TO_TIMESTAMP('2013-05-19 23:35:51','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-06-02','YYYY-MM-DD');TO_DATE('2013-06-03','YYYY-MM-DD');4;'Si';'Si';
1981569;35;23;20;0;NULL;TO_DATE('2013-07-13','YYYY-MM-DD');TO_TIMESTAMP('2013-07-22 17:47:11','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
8119419;30;11;19;0;NULL;TO_DATE('2013-12-25','YYYY-MM-DD');TO_TIMESTAMP('2013-12-25 18:38:28','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
7457793;65;12;3;0;NULL;TO_DATE('2014-04-16','YYYY-MM-DD');TO_TIMESTAMP('2014-04-23 07:32:14','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
7239569;68;1;12;0;NULL;TO_DATE('2014-03-26','YYYY-MM-DD');TO_TIMESTAMP('2014-04-03 15:29:21','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
67431;71;2;3;0;NULL;TO_DATE('2013-10-20','YYYY-MM-DD');TO_TIMESTAMP('2013-10-29 02:47:13','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
6685520;6;23;12;0;NULL;TO_DATE('2013-07-27','YYYY-MM-DD');TO_TIMESTAMP('2013-08-05 04:52:17','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
8423077;71;7;9;0;NULL;TO_DATE('2014-03-19','YYYY-MM-DD');TO_TIMESTAMP('2014-03-26 21:15:34','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
8237205;57;29;14;0;NULL;TO_DATE('2013-09-11','YYYY-MM-DD');TO_TIMESTAMP('2013-09-13 19:07:56','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
1274548;68;3;13;0;'refo79@yahoo.com';TO_DATE('2013-08-24','YYYY-MM-DD');TO_TIMESTAMP('2013-09-01 09:14:12','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-09-09','YYYY-MM-DD');NULL;NULL;'Si';'No';
4099990;16;18;13;0;'nebu80@gmail.com';TO_DATE('2013-10-26','YYYY-MM-DD');TO_TIMESTAMP('2013-11-03 13:33:15','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-11-14','YYYY-MM-DD');NULL;NULL;'Si';'No';
4936203;15;29;10;0;'voda38@uniandes.edu.co';TO_DATE('2013-07-15','YYYY-MM-DD');TO_TIMESTAMP('2013-07-19 02:28:25','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-07-26','YYYY-MM-DD');NULL;NULL;'Si';'No';
8693441;60;27;6;10;'pi80@uniandes.edu.co';TO_DATE('2014-01-19','YYYY-MM-DD');TO_TIMESTAMP('2014-01-26 04:02:34','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-02-03','YYYY-MM-DD');TO_DATE('2014-02-05','YYYY-MM-DD');3;'Si';'Si';
8071143;51;25;16;0;'ru34@yahoo.com';TO_DATE('2013-06-09','YYYY-MM-DD');TO_TIMESTAMP('2013-06-13 04:45:46','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-06-23','YYYY-MM-DD');NULL;NULL;'Si';'No';
9746228;30;25;5;5;'gi28@yahoo.com';TO_DATE('2014-03-14','YYYY-MM-DD');TO_TIMESTAMP('2014-03-21 00:24:11','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-03-31','YYYY-MM-DD');TO_DATE('2014-04-01','YYYY-MM-DD');4;'Si';'Si';
3176719;53;22;3;3;'bi82@uniandes.edu.co';TO_DATE('2013-06-01','YYYY-MM-DD');TO_TIMESTAMP('2013-06-09 23:16:35','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-06-23','YYYY-MM-DD');TO_DATE('2013-06-28','YYYY-MM-DD');0;'Si';'Si';
8986820;68;8;9;0;'coti77@hotmail.com';TO_DATE('2013-08-06','YYYY-MM-DD');TO_TIMESTAMP('2013-08-16 12:15:49','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-08-23','YYYY-MM-DD');NULL;NULL;'Si';'No';
343733;7;16;13;0;NULL;TO_DATE('2013-09-14','YYYY-MM-DD');TO_TIMESTAMP('2013-09-14 22:53:55','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
195298;58;13;15;15;'mu79@yahoo.com';TO_DATE('2013-11-17','YYYY-MM-DD');TO_TIMESTAMP('2013-11-22 21:35:21','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-12-02','YYYY-MM-DD');TO_DATE('2013-12-05','YYYY-MM-DD');2;'Si';'Si';
8761422;72;3;19;19;'co2@gmail.com';TO_DATE('2013-11-16','YYYY-MM-DD');TO_TIMESTAMP('2013-11-20 15:25:56','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-12-04','YYYY-MM-DD');TO_DATE('2013-12-02','YYYY-MM-DD');5;'Si';'Si';
545753;72;4;13;0;'luce92@yahoo.com';TO_DATE('2013-05-16','YYYY-MM-DD');TO_TIMESTAMP('2013-05-17 03:38:07','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-05-29','YYYY-MM-DD');NULL;NULL;'Si';'No';
762630;14;28;6;0;NULL;TO_DATE('2013-12-14','YYYY-MM-DD');TO_TIMESTAMP('2013-12-24 10:47:20','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
965282;34;13;6;0;'vazo10@uniandes.edu.co';TO_DATE('2013-12-14','YYYY-MM-DD');TO_TIMESTAMP('2013-12-21 08:28:31','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-01-02','YYYY-MM-DD');NULL;NULL;'Si';'No';
8957870;39;25;7;0;NULL;TO_DATE('2013-10-20','YYYY-MM-DD');TO_TIMESTAMP('2013-10-26 23:51:52','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
4606688;54;27;13;0;NULL;TO_DATE('2013-08-11','YYYY-MM-DD');TO_TIMESTAMP('2013-08-21 21:36:04','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
7100973;71;7;4;0;'pake50@uniandes.edu.co';TO_DATE('2013-06-15','YYYY-MM-DD');TO_TIMESTAMP('2013-06-25 05:33:58','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-07-02','YYYY-MM-DD');NULL;NULL;'Si';'No';
9714078;71;1;10;0;'dehi88@hotmail.com';TO_DATE('2014-02-28','YYYY-MM-DD');TO_TIMESTAMP('2014-03-03 00:36:49','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-03-17','YYYY-MM-DD');NULL;NULL;'Si';'No';
8825785;72;8;18;0;NULL;TO_DATE('2013-11-19','YYYY-MM-DD');TO_TIMESTAMP('2013-11-24 14:18:12','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
4050126;53;29;6;0;NULL;TO_DATE('2014-04-09','YYYY-MM-DD');TO_TIMESTAMP('2014-04-19 23:10:54','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
8195532;14;17;16;0;NULL;TO_DATE('2013-05-23','YYYY-MM-DD');TO_TIMESTAMP('2013-06-03 16:01:44','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
3629955;50;23;8;0;NULL;TO_DATE('2013-08-24','YYYY-MM-DD');TO_TIMESTAMP('2013-09-02 17:40:53','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
6372601;55;29;2;0;'foze18@uniandes.edu.co';TO_DATE('2013-06-12','YYYY-MM-DD');TO_TIMESTAMP('2013-06-21 20:09:03','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-07-01','YYYY-MM-DD');NULL;NULL;'Si';'No';
8560514;71;6;11;0;NULL;TO_DATE('2014-03-11','YYYY-MM-DD');TO_TIMESTAMP('2014-03-14 10:37:24','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
4522485;69;10;19;0;'base68@gmail.com';TO_DATE('2014-02-22','YYYY-MM-DD');TO_TIMESTAMP('2014-02-28 02:50:37','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-03-15','YYYY-MM-DD');NULL;NULL;'Si';'No';
5593008;67;6;6;0;NULL;TO_DATE('2013-08-23','YYYY-MM-DD');TO_TIMESTAMP('2013-08-25 09:34:34','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
7970727;64;22;10;0;NULL;TO_DATE('2013-09-15','YYYY-MM-DD');TO_TIMESTAMP('2013-09-15 17:25:16','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
2495383;33;16;3;0;NULL;TO_DATE('2013-09-29','YYYY-MM-DD');TO_TIMESTAMP('2013-10-03 01:31:39','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
7867280;1;22;14;14;'ru27@hotmail.com';TO_DATE('2013-12-16','YYYY-MM-DD');TO_TIMESTAMP('2013-12-21 05:50:10','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-01-02','YYYY-MM-DD');TO_DATE('2014-01-02','YYYY-MM-DD');5;'Si';'Si';
883744;63;14;20;0;NULL;TO_DATE('2013-05-23','YYYY-MM-DD');TO_TIMESTAMP('2013-05-31 00:21:56','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
7761621;71;6;16;0;NULL;TO_DATE('2013-09-12','YYYY-MM-DD');TO_TIMESTAMP('2013-09-16 06:08:55','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
6180802;54;19;18;0;NULL;TO_DATE('2014-02-01','YYYY-MM-DD');TO_TIMESTAMP('2014-02-10 07:18:02','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
8119583;62;30;3;0;NULL;TO_DATE('2014-02-01','YYYY-MM-DD');TO_TIMESTAMP('2014-02-02 06:23:21','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
9289955;3;12;10;0;'vu38@yahoo.com';TO_DATE('2013-10-31','YYYY-MM-DD');TO_TIMESTAMP('2013-11-03 17:38:10','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-11-13','YYYY-MM-DD');NULL;NULL;'Si';'No';
5893104;54;14;2;2;'ye86@gmail.com';TO_DATE('2013-08-24','YYYY-MM-DD');TO_TIMESTAMP('2013-08-26 21:08:05','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-09-04','YYYY-MM-DD');TO_DATE('2013-09-05','YYYY-MM-DD');4;'Si';'Si';
4152261;72;2;5;0;NULL;TO_DATE('2013-08-01','YYYY-MM-DD');TO_TIMESTAMP('2013-08-05 07:53:55','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
409689;56;26;13;15;'guwa51@hotmail.com';TO_DATE('2013-11-24','YYYY-MM-DD');TO_TIMESTAMP('2013-11-26 22:58:58','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-12-05','YYYY-MM-DD');TO_DATE('2013-12-08','YYYY-MM-DD');2;'Si';'Si';
8310745;62;14;17;0;NULL;TO_DATE('2014-01-12','YYYY-MM-DD');TO_TIMESTAMP('2014-01-13 21:40:07','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
1158360;61;23;2;0;'dese91@hotmail.com';TO_DATE('2014-01-05','YYYY-MM-DD');TO_TIMESTAMP('2014-01-16 06:11:00','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-01-23','YYYY-MM-DD');NULL;NULL;'Si';'No';
3744584;72;8;8;0;NULL;TO_DATE('2013-07-04','YYYY-MM-DD');TO_TIMESTAMP('2013-07-12 06:58:57','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
1794891;23;18;4;0;NULL;TO_DATE('2014-01-08','YYYY-MM-DD');TO_TIMESTAMP('2014-01-08 20:02:26','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
4857032;1;19;20;0;'yiru35@uniandes.edu.co';TO_DATE('2013-06-29','YYYY-MM-DD');TO_TIMESTAMP('2013-07-09 00:22:04','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-07-17','YYYY-MM-DD');NULL;NULL;'Si';'No';
872340;71;6;16;29;'vedu72@uniandes.edu.co';TO_DATE('2013-07-29','YYYY-MM-DD');TO_TIMESTAMP('2013-07-31 01:19:21','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-08-07','YYYY-MM-DD');TO_DATE('2013-08-06','YYYY-MM-DD');5;'Si';'Si';
6129583;12;18;4;0;'da44@yahoo.com';TO_DATE('2014-03-06','YYYY-MM-DD');TO_TIMESTAMP('2014-03-17 05:09:30','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-03-26','YYYY-MM-DD');NULL;NULL;'Si';'No';
2571774;53;11;16;0;'he41@uniandes.edu.co';TO_DATE('2013-08-12','YYYY-MM-DD');TO_TIMESTAMP('2013-08-18 16:08:33','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-08-27','YYYY-MM-DD');NULL;NULL;'Si';'No';
7744829;56;20;16;0;'qa65@hotmail.com';TO_DATE('2014-01-01','YYYY-MM-DD');TO_TIMESTAMP('2014-01-06 14:54:09','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-01-13','YYYY-MM-DD');NULL;NULL;'Si';'No';
9189932;55;15;1;0;'zime19@uniandes.edu.co';TO_DATE('2013-12-16','YYYY-MM-DD');TO_TIMESTAMP('2013-12-23 14:54:36','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-01-05','YYYY-MM-DD');NULL;NULL;'Si';'No';
2096817;29;18;18;0;'nizi54@hotmail.com';TO_DATE('2013-06-10','YYYY-MM-DD');TO_TIMESTAMP('2013-06-19 06:17:06','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-06-27','YYYY-MM-DD');NULL;NULL;'Si';'No';
4776457;68;7;11;0;NULL;TO_DATE('2013-09-06','YYYY-MM-DD');TO_TIMESTAMP('2013-09-11 16:32:15','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
4604645;71;10;15;0;'tuge28@gmail.com';TO_DATE('2013-09-26','YYYY-MM-DD');TO_TIMESTAMP('2013-10-04 18:33:26','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-10-19','YYYY-MM-DD');NULL;NULL;'Si';'No';
3864790;67;6;13;23;'ju48@yahoo.com';TO_DATE('2013-06-08','YYYY-MM-DD');TO_TIMESTAMP('2013-06-12 22:34:13','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-06-22','YYYY-MM-DD');TO_DATE('2013-06-17','YYYY-MM-DD');5;'Si';'Si';
2369134;42;16;7;0;NULL;TO_DATE('2013-07-27','YYYY-MM-DD');TO_TIMESTAMP('2013-08-01 05:56:20','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
1207206;60;20;5;0;'ziga65@yahoo.com';TO_DATE('2013-05-18','YYYY-MM-DD');TO_TIMESTAMP('2013-05-23 13:06:58','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-06-01','YYYY-MM-DD');NULL;NULL;'Si';'No';
4080090;51;15;19;0;NULL;TO_DATE('2014-03-08','YYYY-MM-DD');TO_TIMESTAMP('2014-03-16 15:08:49','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
1639625;11;28;14;0;'li4@uniandes.edu.co';TO_DATE('2014-01-02','YYYY-MM-DD');TO_TIMESTAMP('2014-01-08 15:46:37','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-01-16','YYYY-MM-DD');NULL;NULL;'Si';'No';
4299795;58;16;14;14;'luce43@gmail.com';TO_DATE('2013-05-16','YYYY-MM-DD');TO_TIMESTAMP('2013-05-25 00:31:27','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-06-03','YYYY-MM-DD');TO_DATE('2013-05-29','YYYY-MM-DD');5;'Si';'Si';
4749388;13;27;11;0;NULL;TO_DATE('2013-08-25','YYYY-MM-DD');TO_TIMESTAMP('2013-08-28 16:04:43','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
3106716;29;28;8;0;NULL;TO_DATE('2013-06-07','YYYY-MM-DD');TO_TIMESTAMP('2013-06-10 19:00:44','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
8804645;24;28;8;0;NULL;TO_DATE('2014-03-31','YYYY-MM-DD');TO_TIMESTAMP('2014-04-01 05:37:50','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
7598587;43;22;8;0;'fo69@uniandes.edu.co';TO_DATE('2013-05-06','YYYY-MM-DD');TO_TIMESTAMP('2013-05-12 13:04:48','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-05-23','YYYY-MM-DD');NULL;NULL;'Si';'No';
5943387;3;19;12;12;'ra84@uniandes.edu.co';TO_DATE('2013-11-27','YYYY-MM-DD');TO_TIMESTAMP('2013-11-30 20:15:45','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-12-12','YYYY-MM-DD');TO_DATE('2013-12-13','YYYY-MM-DD');4;'Si';'Si';
6191958;66;24;9;0;NULL;TO_DATE('2014-02-05','YYYY-MM-DD');TO_TIMESTAMP('2014-02-06 15:01:32','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
5401351;68;7;17;31;'kubi68@gmail.com';TO_DATE('2013-12-06','YYYY-MM-DD');TO_TIMESTAMP('2013-12-15 21:41:54','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-12-30','YYYY-MM-DD');TO_DATE('2014-01-03','YYYY-MM-DD');1;'Si';'Si';
3415216;66;28;10;0;NULL;TO_DATE('2013-07-19','YYYY-MM-DD');TO_TIMESTAMP('2013-07-24 05:07:57','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
445919;23;30;7;0;NULL;TO_DATE('2013-11-01','YYYY-MM-DD');TO_TIMESTAMP('2013-11-07 16:29:08','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
984480;40;28;11;21;'vafi31@yahoo.com';TO_DATE('2013-06-30','YYYY-MM-DD');TO_TIMESTAMP('2013-07-08 12:56:10','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-07-23','YYYY-MM-DD');TO_DATE('2013-07-26','YYYY-MM-DD');2;'Si';'Si';
